name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
UnstoppableSwap/unstoppableswap-gui, Graphical User Interface (GUI) For Trustless Cross-Chain XMR<>BTC Atomic Swaps ,264,TypeScript,15,https://github.com/UnstoppableSwap/unstoppableswap-gui,2021-08-31 20:49:47+00:00,2024-10-02 20:24:48+00:00,28,main,4,435,[],264,42657,True,True,True,False,22,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
redhat-developer/vscode-extension-tester,"ExTester: Your Essential UI Testing Companion for Visual Studio Code Extensions! Seamlessly execute UI tests with Selenium WebDriver, ensuring robustness and reliability in your extension development journey. Simplify UI testing for your VS Code extensions and elevate the quality of your user interface effortlessly.",258,TypeScript,70,https://github.com/redhat-developer/vscode-extension-tester,2019-02-28 09:00:19+00:00,2024-10-09 16:16:59+00:00,33,main,26,1251,"['extensions', 'redhat', 'selenium-webdriver', 'testing', 'ui', 'ui-testing', 'vscode']",258,6222,True,True,True,False,26,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
openhab/org.openhab.ui.habmin,HABmin - a graphical user interface for openHAB 2,230,JavaScript,91,https://github.com/openhab/org.openhab.ui.habmin,2014-12-13 14:44:08+00:00,2024-10-09 13:59:39+00:00,63,master,6,35,[],230,248934,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
ahdinosaur/inu,:dog2:  composable unidirectional user interfaces using pull streams,207,JavaScript,12,https://github.com/ahdinosaur/inu,2016-05-11 04:25:49+00:00,2024-08-30 11:30:53+00:00,4,master,4,90,[],207,135,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
zsodur/chatgpt-api-by-browser-script,"This project runs on users' browsers through the Tampermonkey script and converts the web version of ChatGPT operations into an API interface. This way, you can use GPT-4 in chatgpt web pages to play things like Auto-GPT. / 该项目通过Tampermonkey脚本在用户的浏览器上运行，并将ChatGPT操作的Web版本转换为API接口。这样，您就可以使用chatgpt网页中的GPT-4来玩Auto-GPT等内容。",196,JavaScript,40,https://github.com/zsodur/chatgpt-api-by-browser-script,2023-04-18 09:35:18+00:00,2024-10-11 12:22:34+00:00,15,master,2,35,[],196,789,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mariordev/mailtoui,A simple way to enhance your mailto links with a convenient user interface.,192,JavaScript,12,https://github.com/mariordev/mailtoui,2018-12-14 07:14:12+00:00,2024-08-22 04:02:50+00:00,29,master,4,124,"['javascript', 'mailto', 'ui', 'interface', 'vanilla-javascript', 'vanilla-js', 'no-dependencies', 'lean']",192,1358,True,True,True,False,22,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
jeffeb3/sandify,web based user interface to create patterns that could be useful for robots that draw in sand with ball bearings.,190,JavaScript,34,https://github.com/jeffeb3/sandify,2017-06-29 23:05:23+00:00,2024-10-10 18:22:02+00:00,29,master,9,910,[],190,25702,True,False,True,True,11,en,True,True,False,False,True,False,False,False,False,False,Outra Classificação
ParisNeo/Gpt4All-webui,A web user interface for GPT4All,183,CSS,40,https://github.com/ParisNeo/Gpt4All-webui,2023-04-01 16:04:28+00:00,2024-10-08 10:12:07+00:00,18,main,4,135,"['machine-learning', 'natural-language-processing']",183,3788,True,True,True,False,2,en,False,True,False,False,False,False,False,False,False,False,Outra Classificação
martinjm97/ENNUI,"An Elegant Neural Network User Interface to build drag-and-drop neural networks, train in the browser, visualize during training, and export to Python.",180,TypeScript,32,https://github.com/martinjm97/ENNUI,2019-01-06 05:33:44+00:00,2024-10-06 00:32:24+00:00,47,master,3,548,"['neural-networks', 'drag-and-drop', 'in-browser', 'visualization', 'python', 'typescript', 'tensorflowjs', 'javascript']",180,140694,True,True,True,False,1,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
SUI-Components/sui,Monorepo for SUI (Simple User Interface) packages.,170,JavaScript,33,https://github.com/SUI-Components/sui,2017-06-13 18:40:24+00:00,2024-10-11 09:57:40+00:00,35,master,76,9372,"['sui', 'frontend', 'frontend-tools', 'frontend-toolset', 'site--es-platform', 'team--es-pt-web-platform', 'tier--2', 'vert--es-platform', 'vert--es-platforms']",170,53699,False,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
volumio/Volumio2-UI,Volumio2 Web Based User Interface,168,JavaScript,163,https://github.com/volumio/Volumio2-UI,2015-06-28 18:04:12+00:00,2024-10-05 18:20:42+00:00,41,master,61,2118,[],168,14756,True,True,True,False,2,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
AliReza1083/Portfolio,"As a front-end developer, I specialize in building and maintaining the user interface of web applications. ",166,TypeScript,29,https://github.com/AliReza1083/Portfolio,2023-01-06 22:02:50+00:00,2024-10-08 20:06:03+00:00,0,main,1,186,"['portfolio', 'nextjs']",166,88774,True,True,True,False,4,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
anis-marrouchi/chatpdf-gpt,"ChatPDF-GPT is an innovative chat interface application powered by LangChain and OpenAI, allowing users to upload and chat with PDF documents, stored in Pinecone vector database and Supabase storage.",162,TypeScript,34,https://github.com/anis-marrouchi/chatpdf-gpt,2023-06-09 09:51:46+00:00,2024-10-12 00:16:00+00:00,6,main,1,15,"['chatbot', 'full-stack', 'langchain', 'language-model', 'machine-learning', 'nextjs', 'openai', 'pdf', 'pinecone', 'react', 'supabase']",162,4578,False,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
bredele/vomit,:mask: A minimal high order function for building user interfaces,160,JavaScript,12,https://github.com/bredele/vomit,2016-05-02 23:22:32+00:00,2024-04-04 21:56:07+00:00,9,master,1,217,"['virtualdom', 'template-string', 'es6', 'javascript', 'high-order', 'streams']",160,159,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
aza547/wow-recorder,"A desktop screen recorder application that records and saves videos of in-game World of Warcraft encounters, and provides a graphical user interface to view the replays. It is free, open source and contains no adverts.",151,TypeScript,30,https://github.com/aza547/wow-recorder,2022-05-12 16:31:53+00:00,2024-10-12 16:40:45+00:00,15,main,20,1207,[],151,90460,True,True,True,False,103,en,True,True,False,False,False,False,True,False,True,False,Outra Classificação
07akioni/treemate,Manipulating tree data structure for user interface,148,TypeScript,20,https://github.com/07akioni/treemate,2020-08-12 13:40:48+00:00,2024-08-07 09:01:54+00:00,10,master,7,217,[],148,206,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
mesh0000/poolui,User interface based on Monero Pool API developed by Snipa - https://github.com/Snipa22/nodejs-pool ,148,HTML,155,https://github.com/mesh0000/poolui,2017-02-13 14:09:36+00:00,2024-09-01 06:42:00+00:00,26,master,4,80,[],148,776,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mglaman/conductor,A Composer user interface built using Electron.,142,JavaScript,12,https://github.com/mglaman/conductor,2016-10-22 01:48:33+00:00,2024-04-26 12:40:54+00:00,22,main,5,69,"['composer', 'php', 'electron', 'gui']",142,4992,False,True,True,True,6,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
Vontigo/Vontigo,"🛸 Vontigo is an open-source CMS built with SvelteKit, featuring 🤖 AI-powered (ChatGPT) content generation. With fast page loads and seamless routing, Vontigo offers a user-friendly interface with customizable themes and templates.",142,Svelte,51,https://github.com/Vontigo/Vontigo,2023-04-14 14:47:49+00:00,2024-10-03 15:26:19+00:00,16,main,5,617,"['blog-platform', 'chatgpt', 'cms', 'cms-platform', 'openai', 'svelte', 'sveltekit', 'ai', 'full-stack', 'content-management-system', 'brainiacminds', 'skeleton', 'vontigo', 'capacitor', 'sveltekit-cms', 'fullstack-sveltekit-cms', 'sveltekit-content-management-system', 'chatgpt-powered-cms', 'fullstack-sveltekit-content-publishing-platform', 'best-content-management-system-cms-2023']",142,106591,False,True,True,False,14,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
pvigier/gitamine,A graphical user interface for git,135,TypeScript,16,https://github.com/pvigier/gitamine,2018-12-06 19:35:41+00:00,2024-10-11 18:24:08+00:00,4,master,1,349,"['gitamine', 'git-client', 'git', 'git-gui']",135,520,True,True,True,False,4,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
lcherone/LXD-UI,"A LXD user interface, powered by electron-vue.",120,Vue,21,https://github.com/lcherone/LXD-UI,2018-02-13 11:05:25+00:00,2024-09-24 17:15:41+00:00,5,master,1,97,"['lxd', 'ui', 'electron-vue', 'electron', 'lxc', 'containers', 'local', 'development', 'linux', 'appimage']",120,54378,False,False,True,False,10,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
microsoft/synthetic-data-showcase,Generates synthetic data and user interfaces for privacy-preserving data sharing and analysis.,113,Rust,29,https://github.com/microsoft/synthetic-data-showcase,2020-09-10 09:12:07+00:00,2024-10-03 17:35:59+00:00,4,main,8,673,[],113,453736,True,True,True,True,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
jeremykenedy/laravel-blocker,"Larave Blocker is a middleware interface to block users, emails, ip addresses, domain names, cities, states, countries, continents, and regions from using your application, logging in, or registering. The types of items to be blocked can be extended to what you think via a seed. The items you are blocking have a CRUD interface along with a softdeletes interface.",101,Blade,26,https://github.com/jeremykenedy/laravel-blocker,2019-02-19 02:27:53+00:00,2024-10-02 13:57:03+00:00,2,master,5,90,[],101,138,True,True,True,False,23,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
ip-tools/patzilla,PatZilla is a modular patent information research platform and data integration toolkit with a modern user interface and access to multiple data sources.,98,Python,22,https://github.com/ip-tools/patzilla,2017-09-15 04:33:53+00:00,2024-09-22 22:52:57+00:00,14,main,4,2619,"['patent', 'patents', 'patent-search', 'patent-data', 'information', 'information-retrieval', 'intellectual-property', 'research', 'researcher', 'researchers', 'research-data', 'research-tool', 'research-and-development', 'epo-ops', 'dpma', 'uspto', 'open-data', 'opendata', 'search-engine', 'technology-analysis']",98,6798,False,False,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
naumanni/naumanni,Naumanni is a Web user interface specially designed for Mastodon.,97,JavaScript,13,https://github.com/naumanni/naumanni,2017-05-01 07:03:57+00:00,2024-06-10 13:52:08+00:00,15,master,8,489,['mastodon'],97,3478,True,True,True,False,0,en,True,False,False,False,False,False,False,False,True,False,Outra Classificação
MehraDevesh2022/mern-ecommerce-CricketWeapon-Store,"Experience top-tier online shopping with CricketWeapon, an advanced MERN stack e-commerce platform. Explore a diverse product catalog, streamline user profiles, track orders, and harness comprehensive admin features. Elevate your retail journey with our powerful MERN technology stack and dynamic interface!"",Built with MongoDB, Express, React, Node.",96,JavaScript,33,https://github.com/MehraDevesh2022/mern-ecommerce-CricketWeapon-Store,2023-02-02 17:37:32+00:00,2024-10-05 13:06:29+00:00,8,master,3,225,"['cloudinary-api', 'expess-js', 'jwt-authentication', 'matrial-ui', 'mern-dashboard', 'mern-ecommerce', 'mongodb-database', 'nodejs-server', 'react-ecommerce-app', 'stripe-api', 'vercel-deployment', 'redux', 'redux-thunk', 'restful-api', 'fullstack-ecommerce', 'react-dashboard', 'hacktoberfest-accepted', 'hacktoberfest2023']",96,160894,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
thewebalchemist/ai-builder,Automatically generate customized landing pages for businesses based on their name or specific instructions. This project aims to simplify and expedite the website creation process by leveraging the capabilities of AI to generate visually appealing and responsive user interfaces.,95,TypeScript,43,https://github.com/thewebalchemist/ai-builder,2023-03-23 17:17:59+00:00,2024-10-08 14:27:05+00:00,3,main,1,3,"['artificial-intelligence', 'machine-learning', 'gpt4', 'groq-ai', 'llama3']",95,79,True,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
lc-soft/trad,A JavaScript-like and C based language for building user interfaces.,90,JavaScript,12,https://github.com/lc-soft/trad,2019-03-24 15:10:17+00:00,2024-08-26 03:12:44+00:00,1,master,4,189,"['trad', 'language', 'javascript', 'c', 'jsx', 'ui']",90,1086,False,True,True,False,1,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
fnproject/ui,User interface for fn project.,89,JavaScript,21,https://github.com/fnproject/ui,2017-08-15 15:22:21+00:00,2024-07-24 03:02:29+00:00,26,master,11,257,[],89,6648,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
licoffe/POE-sniper,A cross-platform open source Path of Exile item sniper with a user friendly interface,88,JavaScript,19,https://github.com/licoffe/POE-sniper,2017-05-31 20:30:16+00:00,2024-08-16 17:12:27+00:00,13,master,2,203,"['pathofexile', 'indexer', 'sniper']",88,3118,True,True,True,False,31,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
jetperch/pyjoulescope_ui,Joulescope graphical user interface,86,Python,26,https://github.com/jetperch/pyjoulescope_ui,2018-10-10 15:20:35+00:00,2024-10-10 08:32:14+00:00,26,main,7,1337,[],86,9263,True,True,True,False,94,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
mandiant/gocrack-ui,The User Interface for GoCrack,83,Vue,52,https://github.com/mandiant/gocrack-ui,2017-10-23 14:45:45+00:00,2024-08-12 19:33:32+00:00,32,master,4,54,['fireeye-flare'],83,1020,True,True,True,False,2,en,True,False,False,False,False,False,False,True,False,True,Outra Classificação
Jinntec/Fore,Fore - declarative user interfaces in plain HTML,81,JavaScript,11,https://github.com/Jinntec/Fore,2021-03-12 15:28:20+00:00,2024-10-08 16:24:29+00:00,13,dev,10,1672,"['web-components', 'form', 'validation', 'xml', 'json', 'fontoxpath']",81,72174,True,True,True,True,47,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
elixir-crawly/crawly_ui,User interface for Crawly,78,Elixir,14,https://github.com/elixir-crawly/crawly_ui,2020-04-23 19:08:50+00:00,2024-06-01 15:09:48+00:00,18,master,5,169,[],78,4361,True,True,True,False,0,en,False,True,False,False,False,False,False,False,False,False,Outra Classificação
RossAscends/STMP,"SillyTavern MultiPlayer is an LLM chat interface, created by RossAscends, that allows multiple users to chat together with each other and an AI.",75,JavaScript,12,https://github.com/RossAscends/STMP,2023-12-15 03:15:44+00:00,2024-10-06 10:02:10+00:00,2,main,4,346,[],75,8661,False,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
citizennet/purescript-halogen-select,Building blocks for common selection user interfaces in PureScript & Halogen,66,PureScript,16,https://github.com/citizennet/purescript-halogen-select,2017-12-13 00:44:20+00:00,2024-06-13 04:05:20+00:00,2,master,12,203,"['purescript', 'typeahead', 'date-picker', 'halogen']",66,1845,False,False,True,True,10,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
system-ui/system-ui.com,"Standards for creating consistent, interoperable user interfaces",65,JavaScript,14,https://github.com/system-ui/system-ui.com,2019-03-23 16:35:31+00:00,2024-06-29 09:19:08+00:00,3,main,4,17,"['design-systems', 'css-in-js', 'theme-ui']",65,416,False,False,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
CreativeBulma/bulma-tagsinput,Bulma's extension providing user interface to manage tags supporting autocomplete.,63,JavaScript,21,https://github.com/CreativeBulma/bulma-tagsinput,2020-05-02 11:46:38+00:00,2024-10-10 21:09:38+00:00,29,master,4,22,[],63,177,True,True,True,False,4,en,True,False,False,False,False,False,False,True,False,False,Outra Classificação
niklasf/syzygy-tables.info,User interface and public API for probing Syzygy endgame tablebases,63,Python,14,https://github.com/niklasf/syzygy-tables.info,2015-03-17 21:52:12+00:00,2024-10-07 07:34:37+00:00,0,master,3,789,['chess'],63,26518,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
ohmyform/ui,✏️ Free open source Web User Interface for OhMyForm  ⛺,62,TypeScript,43,https://github.com/ohmyform/ui,2020-05-08 13:44:35+00:00,2024-09-26 02:45:43+00:00,16,master,10,181,"['hacktoberfest', 'ohmyform', 'hacktoberfest2020']",62,1713,False,False,True,False,13,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
slrbl/human-in-the-loop-machine-learning-tool-tornado,"Tornado is an open source Human-in-the-loop machine learning tool. It helps you label your dataset on the fly while training your model through a simple web user interface. It supports all data types: structured, text and image.",62,Ruby,11,https://github.com/slrbl/human-in-the-loop-machine-learning-tool-tornado,2019-01-19 22:54:30+00:00,2024-09-27 16:05:03+00:00,5,master,2,162,"['machine-learning', 'machinelearning', 'machine-learning-api', 'natural-language-processing', 'activelearning', 'active-learning', 'artificial-intelligence', 'python', 'ruby-on-rails', 'keras', 'sklearn', 'human-in-the-loop-machine-learning', 'interactive-machine-learning', 'active-learning-module', 'automl', 'dataannotations', 'data-annotation', 'data-annotation-machine-learning', 'data-annotation-tools']",62,157514,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
cannlytics/cannlytics,"🔥 Cannlytics = cannabis + analytics. Data pipelines, user interfaces, and the best statistics in the game. Made with ❤️",56,HTML,14,https://github.com/cannlytics/cannlytics,2020-10-17 16:11:08+00:00,2024-10-10 03:10:20+00:00,66,main,4,664,"['firebase', 'metrc', 'cannabis', 'cannabis-data', 'cannabis-api', 'cannabisapp', 'cannabis-app', 'django', 'python', 'cannabis-scripts', 'cannabis-strains', 'cannabis-variety', 'data-science', 'strain-data', 'terpene-profile', 'terpenes', 'data-mining', 'machine-learning', 'nlp']",56,218867,True,True,True,False,7,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
Ethix-Xsid/Ethix-MD-V2,"Ethix-MD-V2 is a multi-device WhatsApp bot designed to provide enhanced functionality and automation for WhatsApp users. Developed by Ethix-Xsid, this repository offers an easy-to-deploy solution for integrating with WhatsApp through a bot interface.",56,JavaScript,320,https://github.com/Ethix-Xsid/Ethix-MD-V2,2024-08-31 13:57:00+00:00,2024-10-12 01:52:20+00:00,14,main,1,158,"['whatsapp-bot', 'ethix-md', 'ethix-md-v2', 'multudevice-whatsap-bot']",56,1327,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
Dolphiq/craft-plugin-redirect,Craft 3 redirect plugin provides an easy way to enter and maintain 301 and 302 redirects and 404 pages. The plugin provides a clear user interface for admin and non-admin users.,54,PHP,34,https://github.com/Dolphiq/craft-plugin-redirect,2017-06-01 13:30:12+00:00,2024-08-21 14:51:46+00:00,31,master,17,191,"['redirect-plugin', 'craft', 'craft3', '301-redirect', 'seo', 'seo-optimization', 'plugin', 'craftcms-plugin']",54,916,True,True,True,False,22,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
PrasadBroo/ChatGPT, Multiple chats completions simultaneously 😲 Send chat with/without history 🧐 Image generation 🎨 Choose model from a variety of GPT-3/GPT-4 models 😃 Stores your chats in local storage 👀 Same user interface as the original ChatGPT 📺 Custom chat titles 💬 Export/Import your chats 🔼🔽 Code Highlight,54,TypeScript,17,https://github.com/PrasadBroo/ChatGPT,2023-09-08 15:38:25+00:00,2024-09-24 09:31:05+00:00,4,main,1,119,"['chatgpt', 'chatgpt-clone', 'reactjs', 'tailwindcss', 'openai', 'aibot', 'bot', 'gpt3', 'gpt4', 'zustand']",54,7877,True,True,True,False,0,en,True,True,False,False,False,False,True,False,True,False,Outra Classificação
guillermomartinez/filemanager-ui,"It is the graphical user interface File Manager, regardless of the backend, lets you work with PHP, Python, nodejs or another.",53,CSS,19,https://github.com/guillermomartinez/filemanager-ui,2015-03-13 21:30:55+00:00,2024-09-04 06:45:54+00:00,2,master,4,86,"['file-manager', 'media-center', 'filemanager-ui', 'filemanager', 'gallery']",53,1964,True,True,True,False,1,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
DataBiosphere/terra-ui,Web user interface for the Terra platform,52,TypeScript,21,https://github.com/DataBiosphere/terra-ui,2018-02-22 21:38:34+00:00,2024-10-11 17:52:43+00:00,163,dev,104,3846,[],52,594618,True,False,False,True,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
sigp/siren,User interface for Lighthouse,48,TypeScript,15,https://github.com/sigp/siren,2022-08-31 22:50:33+00:00,2024-10-10 11:30:36+00:00,24,stable,4,189,[],48,9944,True,True,True,False,8,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
FlexBE/flexbe_app,The classic user interface (editor + runtime control) for the FlexBE behavior engine.  See the flexbe_webui for latest,48,JavaScript,49,https://github.com/FlexBE/flexbe_app,2017-01-11 19:42:23+00:00,2024-08-31 03:31:28+00:00,27,master,9,160,"['ros', 'flexbe', 'robotics', 'behavior', 'statemachine', 'gui']",48,61239,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
bitprj/Intro-To-Serverless,"Managing a server is pretty complicated, but building with serverless architectures simplifies this process. As a student, mastering serverless functions can help you to build projects that solve real-world problems by integrating APIs, constructing user interfaces, and analysing data. Javascript is the core language of this course - one of the most in-demand languages to learn in the industry.",46,JavaScript,24,https://github.com/bitprj/Intro-To-Serverless,2021-03-11 00:50:11+00:00,2024-07-23 01:44:53+00:00,13,main,15,1601,"['serverless', 'bootcamp', 'serverless-functions', 'azure-functions']",46,23402,True,True,True,False,1,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
ptomasroos/react-native-scrollable-tab-view,"Tabbed navigation that you can swipe between, each tab can have  its own ScrollView and maintain its own scroll position between swipes. Pleasantly animated. Customizable tab bar",6936,JavaScript,2286,https://github.com/ptomasroos/react-native-scrollable-tab-view,2015-06-11 05:01:07+00:00,2024-10-11 08:01:24+00:00,165,master,66,382,"['react-native', 'tabs', 'swipe', 'animated']",6936,7658,True,True,True,False,2,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
VPenkov/okayNav,The world's okayest responsive navigation. This is (sort of) a legacy implementation. Please stay tuned to the 3.0 branch (https://github.com/VPenkov/okayNav/tree/v3.0),4017,JavaScript,267,https://github.com/VPenkov/okayNav,2016-02-15 17:12:47+00:00,2024-10-07 09:24:03+00:00,26,master,7,80,[],4017,2818,True,True,True,False,1,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
gdh1995/vimium-c,A keyboard shortcut browser extension for keyboard-based navigation and tab operations with an advanced omnibar,3349,TypeScript,254,https://github.com/gdh1995/vimium-c,2015-01-21 16:20:34+00:00,2024-10-12 19:51:46+00:00,169,master,12,10357,"['keyboard-shortcut', 'chrome-extension', 'webextension', 'firefox-webextension', 'keyboard-assistance', 'edge-extension', 'vimium']",3349,20753,True,False,True,True,50,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
jupyter-lsp/jupyterlab-lsp,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using Language Server Protocol,1798,TypeScript,148,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22+00:00,2024-10-11 02:21:52+00:00,201,main,44,2945,"['jupyterlab', 'jupyterlab-extension', 'language-server-protocol', 'jupyter-lab', 'lsp', 'linter', 'jupyter', 'jupyter-notebook', 'notebook', 'notebook-jupyter', 'ipython', 'autocompletion', 'julia-language', 'r']",1798,10051,True,True,True,False,59,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
donmccurdy/three-pathfinding,"Navigation mesh utilities for three.js, based on PatrolJS.",1209,JavaScript,136,https://github.com/donmccurdy/three-pathfinding,2017-09-02 05:05:47+00:00,2024-10-08 18:09:26+00:00,19,main,13,378,[],1209,2847,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mblode/burger,Burger - The minimal hamburger menu with fullscreen navigation.,825,SCSS,45,https://github.com/mblode/burger,2015-04-04 09:53:50+00:00,2024-08-13 18:07:22+00:00,4,master,3,44,"['burger', 'gh-pages', 'jekyll', 'bower', 'fullscreen-navigation']",825,1169,True,True,True,True,1,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
lukeed/navaid,"A navigation aid (aka, router) for the browser in 850 bytes~!",775,JavaScript,26,https://github.com/lukeed/navaid,2018-06-21 08:16:56+00:00,2024-10-07 06:24:03+00:00,5,master,6,93,"['browser', 'router', 'client-side', 'navigation', 'history']",775,93,False,False,True,False,4,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
gijsroge/priority-navigation,Javascript implementation for Priority+ Navigation — no dependencies,768,JavaScript,109,https://github.com/gijsroge/priority-navigation,2015-05-05 08:18:54+00:00,2024-09-26 14:07:56+00:00,30,master,9,149,"['responsive', 'navigation', 'priority']",768,225,True,True,True,False,10,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
markteekman/accessible-astro-starter,"An Accessible Starter Theme for Astro 4.0 including accessibility features such as landmarks, better focus-outline and skip-links navigation. Ships with Tailwind, Prettier and ESLint support.",746,Astro,137,https://github.com/markteekman/accessible-astro-starter,2021-08-01 07:37:35+00:00,2024-10-12 08:36:25+00:00,6,main,14,359,"['javascript', 'accessibility', 'wcag', 'astro', 'blog', 'darkmode', 'dynamic-routes', 'a11y', 'template', 'theme', 'skip-links', 'utility-classes', 'prettier', 'sass', 'tailwindcss']",746,2922,False,True,True,False,45,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
balzss/luxbar,":cocktail: Featherweight, Responsive, CSS Only Navigation Bar",710,CSS,57,https://github.com/balzss/luxbar,2017-01-22 17:55:38+00:00,2024-08-04 11:50:54+00:00,12,master,5,95,"['navbar', 'navigation', 'menu', 'nav', 'css']",710,1629,True,True,True,True,1,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
developit/histore,🏬 200b key-value store backed by navigation state,676,JavaScript,19,https://github.com/developit/histore,2018-05-07 18:16:41+00:00,2024-08-16 15:51:24+00:00,1,master,3,6,"['database', 'key-value', 'history-api', 'localstorage']",676,11,True,True,True,False,1,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
igorm84/spotify-astro-transitions,Clone of Spotify with Astro View Transitions integration for fluid navigation,582,Astro,65,https://github.com/igorm84/spotify-astro-transitions,2023-09-02 19:26:35+00:00,2024-10-10 15:49:56+00:00,3,main,3,37,[],582,307,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
adrianvlupu/C4-Builder,"This is a documentation builder. You feed it .md and .puml and it exports a site, pdf, or a markdown with navigation.",567,JavaScript,92,https://github.com/adrianvlupu/C4-Builder,2019-03-31 17:31:43+00:00,2024-10-09 07:42:23+00:00,38,master,10,121,"['plantuml', 'c4model', 'architecture', 'documentation', 'markdown', 'pdf-generation', 'diagrams', 'docsify', 'c4-plantuml']",567,58533,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
rust-dev-tools/cargo-src,Semantic code navigation for Rust,417,Rust,31,https://github.com/rust-dev-tools/cargo-src,2016-03-28 19:57:24+00:00,2024-09-15 14:57:43+00:00,64,master,22,437,[],417,7981,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
Jm-Zion/rn-wave-bottom-bar,🌊 Animated Tab Bottom Bar for react-navigation,331,TypeScript,27,https://github.com/Jm-Zion/rn-wave-bottom-bar,2020-05-30 19:11:38+00:00,2024-10-12 18:41:45+00:00,36,master,6,540,"['animation', 'bottom-tabs', 'curved', 'react-native', 'react-navigation', 'wave']",331,34013,True,True,True,False,1,en,True,False,False,False,False,False,True,True,False,False,Outra Classificação
hello-nav/hello-nav,🗺  A purely front-end development navigation,317,TypeScript,67,https://github.com/hello-nav/hello-nav,2019-07-28 08:33:52+00:00,2024-10-04 16:59:58+00:00,1,main,4,197,"['nav', 'navigation', 'hello-nav', 'development-navigation']",317,13784,False,True,True,True,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
